detection_rate_per_sec,mode,trial,animals,detected,det_rate,road_entries,collisions,col_rate,warnings,vehicles_alerted,mean_latency_s,in_range_latency_s,awareness_pct,frozen_on_road_s,n_foraging,n_approaching,n_hesitating,n_crossing,n_frozen,n_fleeing,wall_seconds
2.0,control,4,29,0,0.0,20,4,0.2,0,0,0.0,0.0,0.0,8.899999999999984,29,29,25,20,3,10,1.695953130722046
2.0,control,5,29,0,0.0,22,2,0.09090909090909091,0,0,0.0,0.0,0.0,10.799999999999978,29,29,23,23,5,7,1.6436011791229248
2.0,control,6,29,0,0.0,21,3,0.14285714285714285,0,0,0.0,0.0,0.0,3.2000000000000015,29,29,23,22,2,8,1.6244707107543945
2.0,control,7,29,0,0.0,15,3,0.2,0,0,0.0,0.0,0.0,0.6,29,29,18,15,2,14,1.5921027660369873
2.0,control,8,29,0,0.0,15,4,0.26666666666666666,0,0,0.0,0.0,0.0,16.599999999999966,29,29,22,16,7,15,1.7884187698364258
2.0,control,9,29,0,0.0,16,3,0.1875,0,0,0.0,0.0,0.0,20.200000000000017,29,29,24,17,7,14,1.7271196842193604
2.0,control,10,29,0,0.0,16,1,0.0625,0,0,0.0,0.0,0.0,9.499999999999982,29,29,21,17,3,14,1.6632602214813232
2.0,control,11,29,0,0.0,17,4,0.23529411764705882,0,0,0.0,0.0,0.0,13.09999999999997,29,29,24,17,5,14,1.6963353157043457
2.0,control,12,29,0,0.0,14,2,0.14285714285714285,0,0,0.0,0.0,0.0,6.099999999999994,29,29,18,14,3,15,1.6400115489959717
2.0,control,13,29,0,0.0,16,3,0.1875,0,0,0.0,0.0,0.0,0.8999999999999999,29,29,18,16,1,13,1.5728201866149902
2.0,control,14,29,0,0.0,15,2,0.13333333333333333,0,0,0.0,0.0,0.0,5.399999999999997,29,29,16,16,2,14,1.561185598373413
2.0,detection,0,29,28,0.9655172413793104,19,0,0.0,28,282,2.114285714291099,0.6178571428583339,11.681944444446149,0.0,29,29,26,19,0,10,2.4604170322418213
2.0,detection,1,29,29,1.0,21,0,0.0,29,290,3.1827586206914766,0.8448275862078061,12.100000000001799,2.9000000000000012,29,29,29,22,1,8,2.4910130500793457
2.0,detection,2,29,28,0.9655172413793104,20,2,0.1,28,282,2.900000000003943,0.4142857142861404,11.683333333335037,0.0,29,29,25,20,0,9,2.465163230895996
2.0,detection,3,29,29,1.0,21,3,0.14285714285714285,29,287,2.2310344827586164,0.6034482758624041,12.100000000001799,3.5000000000000018,29,29,27,21,1,8,2.4324028491973877
2.0,detection,4,29,29,1.0,20,3,0.15,29,287,2.958620689658109,0.427586206897038,12.100000000001799,1.5000000000000002,29,29,25,20,1,9,2.424185037612915
2.0,detection,5,29,29,1.0,21,1,0.047619047619047616,29,287,1.9448275862072024,0.3758620689658791,12.100000000001799,0.0,29,29,25,21,0,8,2.514218330383301
2.0,detection,6,29,28,0.9655172413793104,17,0,0.0,28,278,3.0464285714324544,0.5321428571438663,11.681944444446149,0.0,29,29,24,17,0,12,2.4877469539642334
2.0,detection,7,29,29,1.0,24,2,0.08333333333333333,29,290,2.0689655172434462,0.4655172413797935,12.100000000001799,1.8000000000000005,29,29,27,24,1,5,2.488659620285034
2.0,detection,8,29,29,1.0,20,2,0.1,29,293,2.734482758622077,0.3827586206903351,12.100000000001799,5.599999999999996,29,29,26,20,2,9,2.5558462142944336
2.0,detection,9,29,29,1.0,23,0,0.0,29,289,2.6965517241406984,0.5448275862072655,12.100000000001799,0.0,29,29,29,23,0,6,2.4206488132476807
2.0,detection,10,29,28,0.9655172413793104,17,0,0.0,28,279,3.3321428571464042,0.4392857142863948,11.681944444446149,0.0,29,29,24,17,0,12,2.4361464977264404
2.0,detection,11,29,29,1.0,21,1,0.047619047619047616,29,290,3.706896551727283,0.4310344827592715,12.100000000001799,2.9000000000000012,29,29,25,21,1,8,2.538982629776001
2.0,detection,12,29,29,1.0,24,1,0.041666666666666664,29,291,2.5344827586227665,0.562068965517964,12.100000000001799,4.899999999999999,29,29,27,24,2,5,2.4672203063964844
2.0,detection,13,29,27,0.9310344827586207,22,0,0.0,27,273,2.1555555555592414,0.42962962963017365,11.266666666668275,0.0,29,29,24,22,0,7,2.4816737174987793
2.0,detection,14,29,29,1.0,20,0,0.0,29,290,2.0482758620722272,0.444827586207571,12.100000000001799,0.0,29,29,27,20,0,9,2.44256329536438
2.0,aware,0,29,28,0.9655172413793104,20,1,0.05,28,283,2.710714285716795,0.32857142857175603,11.683333333335037,0.0,29,29,23,20,0,9,2.480785608291626
